,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-7.123983745416816e-09,-0.008730283276261259,-0.009883866866161045,-0.00726805991760642,4.669684893901597e-06,5.010219751347779e-07,-0.0019335267936350794,0.001303064698750763,-2.7987147734057746e-06,0.0004343471764325486,8.522316190929216e-08,0.0001379058674269559,-0.0011181394629881667,1.2548466126345528e-06,1.1507321034436734e-05,5.05152633344613e-08,-0.0002106200037291453,-9.656706154985714e-05,-1.446305646831643e-05,2.376501033069102e-05
1,-5.699186996333137e-09,-0.0165872510596742,-0.03507548017719347,-0.03088947889251764,-0.00451946145629034,4.510873271520577e-07,0.0019779631448904296,-0.01209566949750784,0.0005762369964687106,0.00214968366734846,7.678938036477622e-08,-0.0021296207402942855,-0.016985578706524087,1.2548466111152435e-06,1.1507321312975694e-05,5.058859102186241e-08,-0.00018095407778651347,-9.656712066436885e-05,-1.4462766121079059e-05,2.203784089349774e-05
2,-4.559349597061856e-09,-0.023658516997514017,-0.057747931947805003,-0.0557600612927186,-0.013880657973431128,4.0608053719514335e-07,0.0034146812923640593,-0.03706610216991747,0.0017359709640573245,0.006881229718879029,6.836236676409306e-08,-0.007111626530279974,-0.04146702102216318,1.2548464845429213e-06,1.1507398944057736e-05,5.0769264350727803e-08,-0.0001491973514915292,-9.656642725237386e-05,-1.446024830264851e-05,2.0188856780161446e-05
3,-3.64747967765206e-09,-0.030022651495170506,-0.07815313626890825,-0.07741580874925161,-0.028166217316104872,3.671512136447974e-07,-2.6869923694126073e-05,-0.05953949781797687,0.003376325062030039,0.01538528354309665,5.715970655059715e-08,-0.015077711411076456,-0.0635003205891154,1.254846232524989e-06,1.1508205471806384e-05,5.2660014187991896e-08,-9.424531523812493e-05,-9.656870062233272e-05,-1.4449952074680871e-05,1.6988616656394534e-05
4,-4.0669899446280685e-09,-0.035750380548067485,-0.09651790005574032,-0.09617009304366694,-0.04727099504424627,5.747778683534548e-07,-0.007646714004025472,-0.07976541720998874,0.005348342828497863,0.02373469183645196,4.355713915842968e-08,-0.022286882959195505,-0.08333029243110555,1.2632251696071877e-06,1.1509555218656428e-05,5.853942568576568e-08,-4.638314538817407e-05,-9.653063977958478e-05,-1.4510474886659886e-05,1.4362612516076441e-05
5,-3.2535919557050295e-09,-0.04091085785716988,-0.11261796618807274,-0.1123047946533035,-0.0682962672252708,9.830086384411857e-06,-0.015619195136521751,-0.09754122502771635,0.006358024519614612,0.02961708301569884,1.9651187475317675e-08,-0.02876601590315718,-0.1007491782661184,1.2631995351845682e-06,1.1507246595163772e-05,7.114140666120306e-08,3.469282633705801e-05,-9.675350989751931e-05,-1.4665043238682533e-05,9.83061370724359e-06
6,-2.6028735645550337e-09,-0.04555294934023008,-0.12635613396663833,-0.1260740514818059,-0.08646728733564712,8.808674956453336e-06,-0.022792549872284747,-0.11278748340456043,0.004247034611792296,0.032041171714617706,-5.800059575510552e-09,-0.034401281353376535,-0.11567427788627518,1.2631758221079889e-06,1.1514302132653716e-05,5.7558094559352985e-08,0.00010907948945577344,-9.694569793678882e-05,-1.4618965799473219e-05,5.491974439810947e-06
7,-2.080631964864642e-09,-0.0497303398139901,-0.13796096912331174,-0.13770689459427154,-0.10206169714594579,7.877318323519236e-06,-0.029247810289581105,-0.12574957662156325,-0.0007464864305798177,0.031036389088294224,-4.640047660408929e-09,-0.039217250478944025,-0.12834734862110095,1.2626397614938536e-06,1.152626378117363e-05,3.0789852322304274e-08,0.00017466315952035865,-9.712484081140604e-05,-1.4569456589308013e-05,1.6644868416633716e-06
8,-1.6631639820978572e-09,-0.05348976436745086,-0.14763842165690072,-0.14740956800989383,-0.11532978207641977,7.036014166613534e-06,-0.03505716622489098,-0.1366485494188105,-0.008422542883703296,0.02667814728145374,-3.7120381283276307e-09,-0.043262169073322525,-0.13898620728602978,1.2621453177684881e-06,1.1540563973563208e-05,1.825735748886152e-09,0.00023541563188557725,-9.730338742650043e-05,-1.4517546365548033e-05,-1.8829979267303689e-06
9,-1.3306695201072399e-09,-0.05687314403820316,-0.1555740809517904,-0.15536792853868525,-0.12649703520822292,6.273560794372129e-06,-0.04028541096626717,-0.1456835602718312,-0.018613498882229844,0.019072877256596385,-2.9696305026615078e-09,-0.046597261722783855,-0.14778712265906724,1.261819880422117e-06,1.155763477289002e-05,-3.024047372743195e-08,0.0002940476930227723,-9.748323025023164e-05,-1.4462278319187355e-05,-5.308437671779582e-06
