,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.334780429826524e-05,1.866021885480804e-10,5.836507205380942e-10,2.8611361724218206e-10,0.00015683387542199238,1.035503614148888e-05,-7.778472173317215e-11,4.870333659803877e-10,-8.704965628356365e-05,1.6143885932824316e-10,1.4020614788383326e-05,-1.7294890107921388e-10,6.370699395170981e-10,7.055762015905982e-05,2.891567099362085e-11,-9.127730664845797e-06,-1.3020924858432366e-11,4.978386221845774e-10,1.109478106701191e-06,2.0536745002158308e-10
1,0.12501332241774774,1.2560601331043972,1.2560629497583893,1.2560282446450195,1.0763371351084559,1.0427601095901546e-05,0.035948267165108835,1.2560627478836248,-0.13928391382026123,-0.5669330084091644,0.00834224063723726,0.6106841783229422,1.256062947898915,2.286721159650007e-12,1.3913584061747386e-18,1.8255461329691588e-06,-0.0095898167004548,-1.5259048248263063e-07,-2.039382451560112e-12,0.0005583238595712775
2,0.2337533421932827,1.9695910839263795,2.383077115448361,2.3830505532026978,1.6098239927063571,0.01792942751412943,0.16682760641454733,2.3830775095823062,-0.16608608330573893,-1.1410048816102818,0.016917791623029633,1.2123013808107208,2.383076790065971,1.5737698253956434e-08,1.9171755821344866e-09,1.4604369171228795e-06,-0.00820943692496284,2.2907363654823756e-07,1.8251007833920523e-07,0.00047795278860418957
3,0.3498703594380025,1.772631874758497,3.3905128806234925,3.3904831472529025,2.344326514179725,0.032164189043593,0.39030955836754977,3.390512886047648,-0.2485140883405702,-1.7160086680035243,0.026101113238255386,1.8093996585439507,3.390513151627742,5.460682949321328e-08,-1.3658528089793842e-08,1.1683498291625318e-06,-0.009993605865104708,-9.890013568547939e-08,6.465941630381944e-07,0.0005818286764349813
4,0.4681363755762873,1.5953677471274688,4.286914328382671,4.286900734884095,3.0466949945553816,0.05090523143977905,0.5875992600729256,4.286914390420506,-0.3405805225733027,-1.5550044304275505,0.035935846212951844,1.728613741111527,4.286915335266517,9.21977487077473e-08,1.7826690647086696e-08,9.346815339761338e-07,-0.01224341793206754,-6.360995973937668e-07,-7.014819733853345e-06,0.000671120270436941
5,0.5902940663674147,1.4358323897846341,5.079997707120083,5.079988655334457,3.728151472566596,0.07488651990777491,0.8384263269780483,5.079998314620298,-0.4481979158167348,-1.2827642761312683,0.04630130060436108,1.5559293376615295,5.080000521795838,1.3315839030112603e-07,2.8066233580259503e-08,7.477500156900145e-07,-0.011591716531257816,-1.2402866362756872e-06,-1.0704374065247796e-05,0.0006354702560562447
6,0.6891395211448651,1.2922553564214758,4.64354410820652,5.776741698989395,3.379661769499811,0.1321505146260965,1.014402379116295,4.643543746633377,-0.3443429777142127,-0.9972298981647609,0.05729187013567987,1.4004517448964129,4.643543706095847,1.7065981716300402e-07,5.8517182965553416e-08,8.99442267799375e-07,-0.011167834434387805,7.470877425526964e-08,-1.4967239402745303e-05,0.0006124130114228549
7,0.7143780538600828,1.1630353838886298,4.179184841325277,6.383491664992089,4.024331535314463,0.18010143399738598,1.2537324517799293,4.179185918239883,-0.46368684166643265,-0.7171065735373335,0.0689907496276357,1.2604757625933423,4.179189738544146,2.0639658925708515e-07,9.637631057102247e-08,1.0510465788945642e-06,-0.010912445540391141,-1.6332996867815243e-06,-1.879777490775003e-05,0.0005986268087885549
8,0.642940228613618,1.046735581420444,3.761261939957873,6.905992285205796,4.614614280410549,0.2480491377712971,1.5054627510503735,3.761266332831661,-0.5758059778618647,-0.433309250799147,0.0816739084682254,1.1344942788021404,3.761271119161136,2.2892032531954612e-07,1.3949481688160792e-07,1.175605001047051e-06,-0.010667050165224838,-2.3453086948267997e-06,-2.2069192791226988e-05,0.0005853920696899072
9,0.5786422006669806,0.9431491084735402,3.3851573201581866,7.349475831855496,5.189636544931313,0.3224706172053142,1.5171202331896092,3.384908571702625,-0.6686334095761639,0.008544012977800941,0.09526728025854095,1.0202746366118762,3.385144211394212,-7.226113028732141e-07,1.876269495163646e-06,1.7427868105506297e-06,-0.013403665504529583,-0.00010895035142196257,-5.089472887555291e-05,0.0007494809870425174
